Phone Number,Target,Count
+46735794384,142481666550274447374750164911809621270,4
+46735801499,54497430124173067127409989188725227662,3
+46735815763,63099754134664579599305788795462763346,6
+46735815763,82258545852584638382009933741320816542,2
+46735820884,115805670238567598211799611829010436585,2
+46735820884,38388504259391893562499313717853377715,5
+46735822437,235708657700406645380514673605633989544,2
+46735822437,61811874707149927871968517405568541617,2
+46735823144,146877234591661441278310451644411570485,6
+46735825866,286078131179582258384878368708030693119,1
+46735826315,76347055168423424486710801572326507780,2
+46735827232,125843526696532808024828834298977489847,4
+46735830776,247751790075473476027324690588256858947,2
+46735833903,179036273151221101286371384257488022322,3
+46735834494,70318077710564669641126964248987334044,3
+46735837255,133294737115532855076515845684223532442,5
+46735838727,96676185260852915156534369689804891682,2
+46735839510,220279633114172361624196288710828218333,3
+46735844328,196738551091407110718693245090008537245,2
+46735851749,200167341001754745768994528590041046338,3
+46735855599,295274214045389709279890096869097802210,3
+46735856705,309069465761979614601335107908207002368,2
+46735859772,218464545611736767617360467987251690494,8
+46735877375,72207821053342546894030504589515268145,2
+46735884882,71551642986874346088444925446478272216,2
+46735888102,216219477470324139715918451834390796020,3
+46735888102,90213762590176139629289849943942169121,2
+46735892537,189993436054999898003474253699879074548,3
+46735892537,97564494493609326984223757337905538933,10
+46735893751,270342167061867209580484701489888894042,5
+46735894223,154631173123884754681036456842585480727,3
+46735896836,270798006035893984688962669669755405303,2
+46735900172,172571202305768796016181517355616711161,4
+46735900172,323021609698821618743262534257204660281,2
+46735900172,40710377809545825032739641667980589264,3
+46735903053,250530052034780041074998713634828968693,3
+46735904138,68252520988489672496402805678991571026,2
+46735916602,38940701130016362585636275502882388349,4
+46735922309,109581863827209065577561225676682751112,2
+46735926104,7996458028854340462835113480584394750,2
+46735929538,14095184275608060088662989675373983521,2
+46735929538,366711607340569303873815355021569212,2
+46735929538,43944132082645994547906480278298491511,4
+46735931100,239599672481068807153012929002906037806,2
+46735931100,300111968728233478244716973430314278109,2
+46735931616,202695811598275090328739663009215010689,6
+46735931733,240093217861042006036292525961477464284,3
+46735931899,59027177809642186436383461019913689515,7
+46735939951,108552449424499761964213618029946162585,4
+46735939951,312388040918326104678004547028653040454,8
+46735949039,303979697095114110881929083875102011563,5
+46735951170,247882865310038446899172535659040871920,3
+46735951289,219668351538516989569671376870039089538,6
+46735952262,11557873460833059481375960948242490256,5
+46735952262,57144357881184087724154395298055918452,3
+46735957668,327904009041487676447915756523592348788,3
+46735957773,126424769950791456147946491446628973657,4
+46735959662,64538742401859597262268328208713466767,4
+46735968755,138434076892370896582961187738469927115,2
+46735968755,238684851680277223638580917962272928400,2
+46735968755,86450780540223295547669566712482935275,2
+46735974906,169607589275507089004416071952397973170,4
+46735974906,255961056968197795328048983188162238997,4
+46735975366,173522522126169596164099516685989971714,4
+46735986259,301574183592076755291066462230143628494,5
+46735990353,152929919250067974261285476619819488861,5
+46735990391,103834376629855052601053082086299970783,2
+46735990933,276951835603888972322161080502505173529,5
+46735991785,217748984990337354551504088517407883633,3
+46735994507,236809335907041522230480640162626438254,2
+46735997531,194524241151822345244539575408175604882,1
+46735999997,322140132429014051031337658880304440064,3
+46735999997,50538016661952876255289687194206106996,3
+46736000223,202490120011482600760012065131315198429,8
+46736000223,226724924504977536702766159976477887115,3
+46736004945,116848860686030706218497734492048827054,4
+46736005060,201116703152446680818346694368017767474,4
+46736006372,282342822272237791373397665963144097199,3
+46736006372,301962337385013229605744198873385354517,6
+46736006981,20271727402609194286887592682109976589,4
+46736006992,198988548533324526197985368774825126321,3
+46736007796,192316742021532984373352202661830729508,2
+46736106390,174811850233113896535940634688648483143,2
+46736123243,253680351796451505334658882063736065776,5
+46736127708,10084057755853816589961474371413361304,4
+46736127708,138221048512765711308069533204808813536,4
+46736127708,273654926514550062514753265771913455244,6
+46736131534,247373812873648084857939368298209298010,6
+46736131534,317095137055775088163963133439433549088,3
+46736135167,281334009490441005101968224256151900601,4
+46736137841,87319332241860236244295193630150595860,6
+46736139322,280769920453482255870745334823143338767,3
+46736144882,115257492113327876160007098843823871029,5
+46736151577,228481311380293576290239669370778165320,3
+46736157130,216231977947723012884760454859973643437,4
+46736157130,219316314410715783547012036578174078170,5
+46736157130,99890493027906094188376738494624342717,5
+46736163449,28545477632084330258167329683355897171,5
+46736163555,85609983800570027878527535483442775508,3
+46736165392,303797822097599775884172463939939746717,3
+46736168110,104039342766909071518101900272915708138,2
+46736176483,141034185801379072314822346488606615386,3
+46736176483,166306055447353017838980092726422459927,6
+46736176483,33217311936899169834954283034949000042,8
+46736176483,56240045652283708999287416747772547272,7
+46736183239,294798509922692156519245856731651068872,4
+46736183874,203864361670349041697489456511007731539,4
+46736184705,305116680944361087469171628571747177747,4
+46736189656,293335687497928839841555003186378313180,2
+46736189667,275672783519492839771069937969765371606,4
+46736191979,283120014285193467144659402567214122663,4
+46736193302,250061384920188906316178482308623126362,1
+46736193302,276516003538158694263725421773458480465,4
+46736197305,63545288992200158614384948719338287427,4
+46736198516,105733061917799131702646200228901154437,3
+46736199287,337749242480800082374090541688406718688,2
+46736202840,43245229580050272598411678679652362379,2
+46736215119,338209993178912677126344849856573333420,3
+46736217131,157870580483255411712940714532804386306,4
+46736218886,189018914671015751116974248212781532542,3
+46736220244,279825016380918625141811856824028834083,6
+46736221641,150320097198068865723071581145856093006,4
+46736224164,195562768206914478050761202693330514344,7
+46736224164,331582568526309865475542928579016518586,3
+46736224288,13110426650044413748287096493690303047,3
+46736226085,291821367649263737630308645677182688024,4
+46736228895,28513143722530471288139272566924352964,4
+46736228895,321253248573888651137864015338511728480,4
+46736230079,264236842334829764268838686063795058114,4
+46736236941,184769666503330178345393644501116144299,6
+46736240106,160006838264411665190517549400493326542,9
+46736257340,282643601519489580112703074205233050700,7
+46736257340,74748826832867208395146882279746587602,3
+46736261222,52839295774083870054652577973306175545,7
+46736264107,298378222834364312744313235591371721427,5
+46736266043,305652264633294014899433540053193363390,3
+46736274871,22807239272458032355511210652801394731,4
+46736277689,35693852998233212279683424820420482706,5
+46736286793,192159060506054304920105509054937644258,3
+46736288687,230910478004683185640057858888251369901,4
+46736288945,131016981913881331701078926589520052835,2
+46736288945,139103965657861593822293747160913477553,2
+46736294084,219227639311933414508143541935559766234,9
+46736297474,310451946844731828513949592032612263573,3
+46736297474,40898548589074342539049026251915214849,4
+46736298829,320912972368017146730710960779706192502,2
+46736301523,220390940017469832055803095083869163291,3
+46736304293,127109031452486993929661544770166649196,4
+46736306022,156336136146839597512463363384825670126,3
+46736306022,303934906448423702329637735459535437559,1
+46736306022,89879875862025466733942796368323475057,5
+46736307076,144844324774671261896934042667000183235,4
+46736307076,175496053042733956400628688385186376162,5
+46736307076,252709907905611941426978177299359610205,4
+46736307474,335515330641163541522824262388916602321,4
+46736314839,312870846137128802801090587277644444624,4
+46736322214,219335684507023414659591417757245101594,2
+46736340134,240335472296339452436899260329330277488,5
+46736340134,240832713512381175648102723821874498214,4
+46736341849,242134083162430796929322639190776297543,4
+46736342458,140021563155144966065517643684018744418,2
+46736342458,235960749276967420044068249556172128642,2
+46736345774,235045752199815173517930471805407676190,5
+46736359940,120838346704472028809544630815838061122,4
+46736360292,80160506293309101982735412938026573855,6
+46736361304,193954724069669034881481054756418170953,4
+46736371125,2494153255778871901810096517975079168,5
+46736378058,68329976989919984303078595176310719417,4
+46736379244,224937171572571626855713180063372565868,2
+46736380076,286141216384230565924445549880510717906,8
+46736381141,256312551091328434457515148857241922042,3
+46736381141,279154153858043162122391061676918951836,9
+46736390494,41342369297386067924760159763234413725,2
+46736392200,104001925750723870784461897593019360074,3
+46736392200,156830380092166295782370202239568378282,3
+46736393704,8974112990956240698913200620361912718,4
+46736396139,212223653373298294385481532763983562916,3
+46736399475,216510854982611419141979384914964325278,3
+46736401012,43770754991734316100286648009551546800,3
+46736406412,177646535113949028769629770016323262887,4
+46736410731,87323518126373794100410801820514122189,4
+46736412363,218449694918675787361839350259407225311,3
+46736412363,239261011169166887988128509619982841114,2
+46736412363,85834981831182191102793657827598296739,4
+46736414114,134093023132752224104110539533755656173,3
+46736417495,169673933085233981014145539936488975275,6
+46736417495,187599358205039318615641533530286514890,5
+46736421719,339215600714227880813740313377739540931,6
+46736425686,215622758974646912382743888021248078918,3
